sentences,split,not_high_yielding,high_yielding
"3-methoxyprop-1-yne and 6-chloro-5-(4-chlorophenyl)-n-[(1r,2r)-2-hydroxycyclohexyl]pyridine-3-carboxamide react together in the presence of n,n-dimethylformamide, palladium;triphenylphosphanium to produce 5-(4-chlorophenyl)-n-[(1r,2r)-2-hydroxycyclohexyl]-6-(3-methoxyprop-1-ynyl)pyridine-3-carboxamide.",train,1,0
"4-oxooxane-3-sulfonamide reacts in the presence of oxolane, methanol, chlorane, boranuide, sodium(1+) to produce 4-hydroxyoxane-3-sulfonamide.",train,1,0
2-bromo-6-(2-morpholin-4-ylethoxy)-3-[4-(trifluoromethyl)phenyl]inden-1-one and pyrimidin-5-ylboronic acid react together in the presence of 2-bromo-6-(2-morpholin-4-ylethoxy)-3-phenylinden-1-one to produce 6-(2-morpholin-4-ylethoxy)-2-pyrimidin-5-yl-3-[4-(trifluoromethyl)phenyl]inden-1-one.,train,1,0
"2-chloroacetonitrile and 2-piperazin-1-ylcyclohepta-2,4,6-trien-1-one react together in the presence of acetonitrile, acetic acid, carbonate, potassium(1+) to produce 2-[4-(7-oxocyclohepta-1,3,5-trien-1-yl)piperazin-1-yl]acetonitrile.",train,1,0
"(3s)-n,n-dimethylpyrrolidin-3-amine and 7-fluoro-5-methyl-2-morpholin-4-yl-6-phenyl-1,3-benzoxazole-4-carbonitrile react together in the presence of n,n-diethylethanamine, methylsulfinylmethane, chloroform to produce 7-[(3s)-3-(dimethylamino)pyrrolidin-1-yl]-5-methyl-2-morpholin-4-yl-6-phenyl-1,3-benzoxazole-4-carbonitrile.",train,1,0
"Tert-butyl-chloro-dimethylsilane and 5-hydroxy-2-(hydroxymethyl)fluoren-9-one react together in the presence of n,n-dimethylformamide, 1h-imidazole to produce 2-[[tert-butyl(dimethyl)silyl]oxymethyl]-5-hydroxyfluoren-9-one.",train,0,1
"(7r)-7-(2-bromo-4-fluorophenyl)-5-n-[tert-butyl(dimethyl)silyl]oxy-4-methyl-7,8-dihydropyrido[4,3-d]pyrimidine-2,5-diamine reacts in the presence of 1,4-dioxane, oxidane, 2,2,2-trifluoroacetic acid to produce n-[(7r)-2-amino-7-(2-bromo-4-fluorophenyl)-4-methyl-7,8-dihydropyrido[4,3-d]pyrimidin-5-yl]hydroxylamine.",train,0,1
"5-(2-bromoacetyl)-n,n-dimethylfuran-2-carboxamide and diaminomethylidenethiourea react together in the presence of propan-2-one, sodium(1+), hydroxide to produce 5-[2-(diaminomethylideneamino)-1,3-thiazol-4-yl]-n,n-dimethylfuran-2-carboxamide.",train,1,0
"N-[[5-chloro-2-(2-methylprop-2-enoxy)phenyl]methyl]ethanamine and 6-chloropyridazine-3-carboxamide react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide, oxidane to produce 6-[[5-chloro-2-(2-methylprop-2-enoxy)phenyl]methyl-ethylamino]pyridazine-3-carboxamide.",train,1,0
"(3r)-3-propan-2-yl-8-propan-2-yloxy-10-(trifluoromethyl)-3,4-dihydro-2h-pyrido[2,3-h][1,4]benzoxazine and 2,2-difluoroacetic acid react together in the presence of boranuide, sodium(1+) to produce (3r)-4-ethyl-3-propan-2-yl-8-propan-2-yloxy-10-(trifluoromethyl)-2,3-dihydropyrido[2,3-h][1,4]benzoxazine.",train,0,1
"Acetyl acetate and methyl 2-azido-3-phenylsulfanylpropanoate react together in the presence of molecular hydrogen, rhenium to produce methyl (2r)-2-acetamido-3-phenylsulfanylpropanoate.",train,1,0
"1-(4-fluorophenyl)ethanone and 4-amino-3h-2-benzofuran-1-one react together in the presence of acetic acid, toluene, sulfate, magnesium(2+) to produce 4-[1-(4-fluorophenyl)ethylideneamino]-3h-2-benzofuran-1-one.",train,0,1
Tert-butyl (2s)-2-(hydroxymethyl)pyrrolidine-1-carboxylate and 4-[(4-fluoro-2-methyl-1h-indol-5-yl)oxy]-6-methoxyquinazolin-7-ol react together to produce tert-butyl (2s)-2-[[4-[(4-fluoro-2-methyl-1h-indol-5-yl)oxy]-6-methoxyquinazolin-7-yl]oxymethyl]pyrrolidine-1-carboxylate.,train,1,0
"Methyl 6-[[2-(4-bromophenyl)-2-oxoethyl]carbamoyl]-4-oxo-1,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-2-carboxylate and azanium react together in the presence of acetate to produce methyl 6-[5-(4-bromophenyl)-1h-imidazol-2-yl]-4-oxo-1,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-2-carboxylate.",train,1,0
"Tert-butyl 4-ethynylpiperidine-1-carboxylate and iodobenzene react together in the presence of oxolane, diiodocopper to produce tert-butyl 4-(2-phenylethynyl)piperidine-1-carboxylate.",train,0,1
"[2-methyl-1-oxo-1-[3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)anilino]propan-2-yl] acetate and tert-butyl n-[1-[4-[2-(2-aminopyridin-3-yl)-5-chloroimidazo[4,5-b]pyridin-3-yl]phenyl]cyclobutyl]carbamate react together in the presence of 1,4-dioxane, oxidane, phosphate, potassium(1+) to produce [1-[3-[2-(2-aminopyridin-3-yl)-3-[4-[1-[(2-methylpropan-2-yl)oxycarbonylamino]cyclobutyl]phenyl]imidazo[4,5-b]pyridin-5-yl]anilino]-2-methyl-1-oxopropan-2-yl] acetate.",train,1,0
"3-(2-chloroethyl)-2,7-dimethylpyrido[1,2-a]pyrimidin-4-one and 1-(3-methylphenyl)piperazine react together in the presence of toluene to produce 2,7-dimethyl-3-[2-[4-(3-methylphenyl)piperazin-1-yl]ethyl]pyrido[1,2-a]pyrimidin-4-one.",train,1,0
"(4-fluorophenyl) n-[(3s,4r)-4-(4-chloro-3-fluorophenyl)-1-(piperidine-4-carbonyl)pyrrolidin-3-yl]-n-ethylcarbamate and methanesulfonyl chloride react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide to produce (4-fluorophenyl) n-[(3s,4r)-4-(4-chloro-3-fluorophenyl)-1-(1-methylsulfonylpiperidine-4-carbonyl)pyrrolidin-3-yl]-n-ethylcarbamate.",train,1,0
"3,4-dihydro-2h-pyran and 2-chloro-n-[3-[(2-chloroacetyl)amino]-2-hydroxypropyl]acetamide react together in the presence of 4-methylbenzenesulfonate, dichloromethane, pyridin-1-ium to produce 2-chloro-n-[3-[(2-chloroacetyl)amino]-2-(oxan-2-yloxy)propyl]acetamide.",train,0,1
"2-methoxyethanamine and 4-(chloromethyl)-n-[5-[(4-cyanobenzoyl)amino]-2-methylphenyl]benzamide react together in the presence of propan-2-one, carbonate, potassium(1+) to produce n-[5-[(4-cyanobenzoyl)amino]-2-methylphenyl]-4-[(2-methoxyethylamino)methyl]benzamide.",train,1,0
"4-(diethoxyphosphorylmethyl)-2-methyl-1,3-thiazole and 3-(methoxymethoxy)-1-phenylpyrazole-4-carbaldehyde react together in the presence of oxolane, oxidane, hydride, sodium(1+) to produce 4-[(e)-2-[3-(methoxymethoxy)-1-phenylpyrazol-4-yl]ethenyl]-2-methyl-1,3-thiazole.",train,0,1
"4-methoxybenzenesulfonyl chloride and 2-(oxan-2-ylmethoxy)isoindole-1,3-dione react together in the presence of oxolane, n-ethyl-n-propan-2-ylpropan-2-amine, hydrazine to produce 4-methoxy-n-(oxan-2-ylmethoxy)benzenesulfonamide.",train,1,0
"Tert-butyl 4-[(4-bromo-2-fluorophenyl)methyl]piperazine-1-carboxylate and 4,4,5,5-tetramethyl-2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1,3,2-dioxaborolane react together in the presence of acetate, methylsulfinylmethane, dichloropalladium, iron(2+), potassium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce tert-butyl 4-[[2-fluoro-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]methyl]piperazine-1-carboxylate.",train,1,0
"Acetaldehyde and 3-[[5-(azetidin-3-yl)pyridin-2-yl]amino]-5-bromo-1-methylpyridin-2-one react together in the presence of acetic acid, methanol, sodium(1+), hydroxide to produce 5-bromo-3-[[5-(1-ethylazetidin-3-yl)pyridin-2-yl]amino]-1-methylpyridin-2-one.",train,1,0
"Tert-butyl-dimethyl-[(3s)-pyrrolidin-3-yl]oxysilane and 1-[4-(2-bromoethoxy)phenyl]-4-[(5-chloropyridin-2-yl)methoxy]pyridin-2-one react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide, oxidane to produce 1-[4-[2-[(3s)-3-[tert-butyl(dimethyl)silyl]oxypyrrolidin-1-yl]ethoxy]phenyl]-4-[(5-chloropyridin-2-yl)methoxy]pyridin-2-one.",train,0,1
"10-bromo-2,3-diiodo-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepine reacts in the presence of oxolane, ethylmagnesium(1+), bromide to produce 10-bromo-2-iodo-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepine.",train,1,0
"5-hydroxy-3-propan-2-yl-3-prop-2-enyl-1-[[5-(trifluoromethyl)-2-tri(propan-2-yl)silyloxyphenyl]methyl]pyrrolidin-2-one reacts in the presence of oxolane, ethyl acetate, 2,2,2-trifluoroacetic acid to produce 2-propan-2-yl-2-prop-2-enyl-7-(trifluoromethyl)-3a,9-dihydro-3h-pyrrolo[2,1-b][1,3]benzoxazin-1-one.",train,1,0
"(4as,10bs)-7,9-difluoro-1,2,3,4,4a,5,6,10b-octahydrobenzo[f]quinoline and 3h-benzimidazole-5-carboxylic acid react together in the presence of methanol, dichloromethane to produce [(4as,10bs)-7,9-difluoro-2,3,4a,5,6,10b-hexahydro-1h-benzo[f]quinolin-4-yl]-(3h-benzimidazol-5-yl)methanone.",train,0,1
"Benzhydryl acetate and ethyl 1h-indole-2-carboxylate react together in the presence of dichloromethane, hydrogen carbonate, sodium(1+) to produce ethyl 3-benzhydryl-1h-indole-2-carboxylate.",train,0,1
"1-[3-[(3-nitropyridin-2-yl)amino]phenyl]pyrrolidine-2,5-dione reacts in the presence of palladium to produce 1-[3-[(3-aminopyridin-2-yl)amino]phenyl]pyrrolidine-2,5-dione.",train,0,1
"Ethyl 7-chloro-5-methyl-6-oxo-4h-imidazo[1,5-a][1,4]benzodiazepine-3-carboxylate and hydrazine react together in the presence of ethanol, oxidane to produce 7-chloro-5-methyl-6-oxo-4h-imidazo[1,5-a][1,4]benzodiazepine-3-carbohydrazide.",train,0,1
"3-(4-tert-butylphenyl)-2-methylpropanal and 2-(4-methylphenyl)ethyl-triphenylphosphanium react together in the presence of bromide, lithium;butane to produce 1-tert-butyl-4-[2-methyl-5-(4-methylphenyl)pent-3-enyl]benzene.",train,1,0
"(2s,5s,6r,14r,15s)-2,6-dimethyl-12-methylidene-18,21,22,25-tetraoxahexacyclo[15.4.4.01,17.02,15.05,14.06,11]pentacosane and (5r,8r,9s,10r,13s,14s)-5-hydroxy-10,13-dimethylspiro[1,2,4,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-17,2'-1,3-dioxolane]-3-one react together to produce (5r,8r,9s,10r,13s,14s)-10,13-dimethyl-3-methylidenespiro[1,2,4,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-17,2'-1,3-dioxolane]-5-ol.",train,0,1
"1-[4-(3-aminophenyl)piperazin-1-yl]-2-methylpropan-2-ol and 7-(2-methoxyphenyl)-2-methylsulfinylpyrrolo[2,1-f][1,2,4]triazine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, 1-methoxypropan-2-ol to produce 1-[4-[3-[[7-(2-methoxyphenyl)pyrrolo[2,1-f][1,2,4]triazin-2-yl]amino]phenyl]piperazin-1-yl]-2-methylpropan-2-ol.",train,1,0
"Tert-butyl-[2-(4-iodophenyl)ethoxy]-dimethylsilane and (4-bromophenyl)boronic acid react together in the presence of 1,2-dimethoxyethane to produce 2-[4-(4-bromophenyl)phenyl]ethoxy-tert-butyl-dimethylsilane.",train,1,0
"[(3ar,4r,6r,6ar)-4-(6-chloropurin-9-yl)-2,2-dimethyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-6-yl]methanol reacts in the presence of (1,1-diacetyloxy-3-oxo-1lambda5,2-benziodoxol-1-yl) acetate, dichloromethane, dioxido-oxo-sulfanylidene-lambda6-sulfane, sodium(1+) to produce (3ar,4r,6r,6ar)-4-(6-chloropurin-9-yl)-2,2-dimethyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxole-6-carbaldehyde.",train,0,1
"2,4-dichloro-1-(chloromethyl)benzene and 2-(4-chlorophenoxy)-1-(2,4-dichlorophenyl)-2-(1,2,4-triazol-1-yl)ethanol react together in the presence of 1,4-dioxane, hydride, molecular hydrogen, sodium(1+) to produce 1-[1-(4-chlorophenoxy)-2-(2,4-dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl]-1,2,4-triazole.",train,1,0
"1-[4-(trifluoromethoxy)phenyl]ethanone and ethyl thiophene-2-carboxylate react together in the presence of oxolane, chlorane, oxidane, hydride, sodium(1+) to produce 1-thiophen-2-yl-3-[4-(trifluoromethoxy)phenyl]propane-1,3-dione.",train,0,1
"Tert-butyl (2s)-2-[[(5-aminopyrimidin-4-yl)amino]methyl]pyrrolidine-1-carboxylate and nitrite react together in the presence of acetic acid, oxidane, sodium(1+) to produce tert-butyl (2s)-2-(triazolo[4,5-d]pyrimidin-3-ylmethyl)pyrrolidine-1-carboxylate.",train,0,1
4-(4-bromophenyl)-n-(3-cyano-4-ethylsulfonylphenyl)butanamide and 4-(4-bromo-2-methylphenyl)butanoic acid react together in the presence of 3-aminobenzonitrile to produce 4-(4-bromo-2-methylphenyl)-n-(3-cyanophenyl)butanamide.,train,0,1
"5-(bromomethyl)-3-phenyl-1,2-oxazole and 1,2,3,4-tetrahydroisoquinoline react together in the presence of hexane, ethyl acetate to produce 5-(3,4-dihydro-1h-isoquinolin-2-ylmethyl)-3-phenyl-1,2-oxazole.",train,0,1
"Tert-butyl 2-(4-nitrophenoxy)carbonyloxy-2-piperidin-4-ylacetate and 1-phenylpiperazine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide to produce piperidin-4-ylmethyl 4-phenylpiperazine-1-carboxylate.",train,0,1
"1-[2-(4-amino-2-methylpiperidin-1-yl)ethyl]-5,7-difluoroquinolin-2-one and 2,3-dihydro-[1,4]dioxino[2,3-c]pyridine-7-carbaldehyde react together in the presence of triacetyloxyboranuide, 1,1-dichloroethane, methanol, sodium(1+) to produce 1-[2-[4-(2,3-dihydro-[1,4]dioxino[2,3-c]pyridin-7-ylmethylamino)-2-methylpiperidin-1-yl]ethyl]-5,7-difluoroquinolin-2-one.",train,1,0
"Tert-butyl n-aminocarbamate and 1'-(4,8-dimethoxyquinoline-2-carbonyl)-4-oxospiro[3h-chromene-2,4'-piperidine]-6-carboxylic acid react together in the presence of 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, ethyl acetate, n,n-dimethylformamide, 1-hydroxybenzotriazole to produce tert-butyl n-[[1'-(4,8-dimethoxyquinoline-2-carbonyl)-4-oxospiro[3h-chromene-2,4'-piperidine]-6-carbonyl]amino]carbamate.",train,0,1
"[benzotriazol-1-yloxy(dimethylamino)methylidene]-dimethylazanium and 1-(4-bromophenyl)-2-(2,4-dichlorophenyl)imidazole-4-carboxylic acid react together in the presence of acetonitrile, n-ethyl-n-propan-2-ylpropan-2-amine, hexafluorophosphate, piperidin-1-amine to produce 1-(4-bromophenyl)-2-(2,4-dichlorophenyl)-n-piperidin-1-ylimidazole-4-carboxamide.",train,1,0
"Tert-butyl (3r)-3-(2,3-difluorobenzoyl)piperidine-1-carboxylate reacts in the presence of methanol, boranuide, sodium(1+) to produce tert-butyl (3r)-3-[(2,3-difluorophenyl)-hydroxymethyl]piperidine-1-carboxylate.",train,0,1
"3-(hydroxymethyl)-1-prop-2-ynylimidazolidine-2,4-dione and (1r,3r)-2,2-dimethyl-3-[(e)-2-methyl-3-prop-2-enoxyiminoprop-1-enyl]cyclopropane-1-carboxylic acid react together in the presence of 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, n,n-dimethylpyridin-4-amine, chlorane, chloroform, oxidane, chloride, sodium(1+) to produce (2,5-dioxo-3-prop-2-ynylimidazolidin-1-yl)methyl (1r,3r)-2,2-dimethyl-3-[(e)-2-methyl-3-prop-2-enoxyiminoprop-1-enyl]cyclopropane-1-carboxylate.",train,1,0
"Piperazine and 2-chloro-1,3-thiazole-5-carbonitrile react together to produce 2-piperazin-1-yl-1,3-thiazole-5-carbonitrile.",train,0,1
"Methyl 1-[[4-[(5-methyl-2-phenyl-1,3-oxazol-4-yl)methoxy]phenyl]methyl]-4-phenylpyrrole-3-carboxylate reacts in the presence of oxolane, ethoxyethane, oxidane, aluminum(3+), hydride, lithium(1+) to produce [1-[[4-[(5-methyl-2-phenyl-1,3-oxazol-4-yl)methoxy]phenyl]methyl]-4-phenylpyrrol-3-yl]methanol.",train,0,1
"Methyl (4r)-4-[(3r,5r,6r,8s,9s,10r,13r,14s,17r)-6-fluoro-3-hydroxy-10,13-dimethyl-7-oxo-1,2,3,4,5,6,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]pentanoate reacts in the presence of methanol, potassium(1+), hydroxide to produce (4r)-4-[(3r,5r,6r,8s,9s,10r,13r,14s,17r)-6-fluoro-3-hydroxy-10,13-dimethyl-7-oxo-1,2,3,4,5,6,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid.",train,0,1
"Tert-butyl 4-[(4-bromophenyl)-hydroxymethyl]piperidine-1-carboxylate and 2,6-difluoropyridine react together in the presence of n,n-dimethylformamide, hydride, sodium(1+) to produce tert-butyl 4-[(4-bromophenyl)-(6-fluoropyridin-2-yl)oxymethyl]piperidine-1-carboxylate.",train,0,1
"2-morpholin-4-ylacetohydrazide and (z)-3-[3-[3,5-bis(trifluoromethyl)phenyl]-1,2,4-triazol-1-yl]prop-2-enoic acid react together in the presence of 2,4,6-tripropyl-1,3,5,2lambda5,4lambda5,6lambda5-trioxatriphosphinane 2,4,6-trioxide, n-ethyl-n-propan-2-ylpropan-2-amine, ethyl acetate, dichloromethane to produce (z)-3-[3-[3,5-bis(trifluoromethyl)phenyl]-1,2,4-triazol-1-yl]-n'-(2-morpholin-4-ylacetyl)prop-2-enehydrazide.",train,1,0
"1-bromohexane and 1-(4-hydroxy-2-methoxyphenyl)-2-quinolin-4-ylsulfanylethanone react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 1-(4-hexoxy-2-methoxyphenyl)-2-quinolin-4-ylsulfanylethanone.",train,0,1
"Tert-butyl 4-[(2,4-dichloro-1,3-thiazol-5-yl)methylamino]piperidine-1-carboxylate and 2-methylpropanal react together in the presence of acetic acid, triacetyloxyboranuide, 2-methoxy-2-methylpropane, (2,4-dichloro-1,3-thiazol-5-yl)methanol, sodium(1+) to produce tert-butyl 4-[(2,4-dichloro-1,3-thiazol-5-yl)methyl-(2-methylpropyl)amino]piperidine-1-carboxylate.",train,0,1
"5-amino-3-(3-chloroanilino)-1h-pyrazole-4-carboxamide and 4-hydroxybenzaldehyde react together in the presence of piperidine, ethanol to produce 5-(3-chloroanilino)-3-[(4-hydroxyphenyl)methylideneamino]-1h-pyrazole-4-carboxamide.",train,1,0
"2-(4-methoxyphenoxy)acetic acid and 1-amino-3-(3,4-dihydro-1h-isoquinolin-2-yl)propan-2-ol react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, dichloromethane, 3-[chloro-(2-oxo-1,3-oxazolidin-3-yl)phosphoryl]-1,3-oxazolidin-2-one to produce n-[3-(3,4-dihydro-1h-isoquinolin-2-yl)-2-hydroxypropyl]-2-(4-methoxyphenoxy)acetamide.",train,1,0
"Bis(trimethylsilyl)azanide and 2,2-difluoro-1-phenylethanone react together in the presence of methanol, toluene, lithium(1+), sodium(1+), hydroxide to produce 2,2-difluoro-1-phenylethanamine.",train,1,0
"2,2,2-trifluoroethanamine and 4-[5-(3,5-dichlorophenyl)-5-(trifluoromethyl)-4h-1,2-oxazol-3-yl]benzoyl chloride react together in the presence of n,n-diethylethanamine, chloroform, oxidane to produce 4-[5-(3,5-dichlorophenyl)-5-(trifluoromethyl)-4h-1,2-oxazol-3-yl]-n-(2,2,2-trifluoroethyl)benzamide.",train,0,1
"4-benzyl-7-(3,4-dichlorophenyl)-7-[(4-methoxyphenoxy)methyl]-1,4-oxazepan-3-one reacts in the presence of oxolane, ethoxyethane, aluminum(3+), chloride, hydride, lithium(1+) to produce 4-benzyl-7-(3,4-dichlorophenyl)-7-[(4-methoxyphenoxy)methyl]-1,4-oxazepane.",train,0,1
"[5-[(2,4-diaminopyrimidin-5-yl)methyl]-3-ethoxy-2-iodophenyl] butane-2-sulfonate and n-[5-bromo-2-(morpholin-4-ylmethyl)phenyl]-2,2,2-trifluoroacetamide react together to produce [2-[3-amino-4-(morpholin-4-ylmethyl)phenyl]-5-[(2,4-diaminopyrimidin-5-yl)methyl]-3-ethoxyphenyl] butane-2-sulfonate.",train,1,0
"1-chloro-2-methylsulfanylethane and 2-chloro-5h-pyrido[2,3-b][1,4]benzoxazepin-6-one react together in the presence of n,n-dimethylacetamide, 2-cyclohexylidene-2-fluoro-n-[(4-fluorophenyl)methyl]ethanamine, oxidane, hydride, sodium(1+) to produce 2-chloro-5-(2-methylsulfanylethyl)pyrido[2,3-b][1,4]benzoxazepin-6-one.",train,0,1
"4-bromobut-2-enenitrile and 4-(4-phenoxyphenyl)-2,3,7,11-tetrazatricyclo[6.4.0.02,6]dodeca-1(8),4,6-triene-5-carboxamide react together in the presence of propan-2-one, carbonate, potassium(1+) to produce 11-[(e)-3-cyanoprop-2-enyl]-4-(4-phenoxyphenyl)-2,3,7,11-tetrazatricyclo[6.4.0.02,6]dodeca-1(8),4,6-triene-5-carboxamide.",train,1,0
"Methyl 12-[4-(piperidin-1-ylmethyl)phenyl]-5,8,10-triazatricyclo[7.4.0.02,7]trideca-1(9),2,4,6,10,12-hexaene-4-carboxylate and azane react together in the presence of methanol to produce 12-[4-(piperidin-1-ylmethyl)phenyl]-5,8,10-triazatricyclo[7.4.0.02,7]trideca-1(9),2,4,6,10,12-hexaene-4-carboxamide.",train,1,0
"2-bromo-4-formyl-n,n-dimethylbenzenesulfonamide reacts in the presence of oxolane, boranuide, sodium(1+) to produce 2-bromo-4-(hydroxymethyl)-n,n-dimethylbenzenesulfonamide.",train,0,1
"1-phenylethanone and 2,5-difluorobenzenecarbothiohydrazide react together in the presence of ethanol, dichloromethane to produce 5-(2,5-difluorophenyl)-2-methyl-2-phenyl-3h-1,3,4-thiadiazole.",train,0,1
"7-(4-fluoro-3-methoxyphenyl)-3-(trifluoromethyl)imidazo[1,2-b][1,2,4]triazine reacts in the presence of tribromoborane, chloroform, sodium(1+), hydroxide to produce 2-fluoro-5-[3-(trifluoromethyl)imidazo[1,2-b][1,2,4]triazin-7-yl]phenol.",train,0,1
"Ethyl 3-aminopropanoate and 4-[(3,3-dimethylcyclobutyl)-[(3-methylquinolin-2-yl)amino]methyl]benzoic acid react together in the presence of n,n-diethylethanamine, chlorane, dichloromethane to produce ethyl 3-[[4-[(3,3-dimethylcyclobutyl)-[(3-methylquinolin-2-yl)amino]methyl]benzoyl]amino]propanoate.",train,0,1
"4-bromo-1-tert-butylpyrazole and carbondioxide react together in the presence of oxolane, lithium;butane to produce 1-tert-butylpyrazole-4-carboxylic acid.",train,1,0
"Tert-butyl 6-[5-(3-cyano-4-propan-2-yloxyphenyl)-1,2,4-oxadiazol-3-yl]-1-(4-ethoxy-4-oxobutyl)-5-methyl-3,4-dihydro-1h-isoquinoline-2-carboxylate reacts in the presence of ethanol, sodium(1+), hydroxide to produce 4-[6-[5-(3-cyano-4-propan-2-yloxyphenyl)-1,2,4-oxadiazol-3-yl]-5-methyl-2-[(2-methylpropan-2-yl)oxycarbonyl]-3,4-dihydro-1h-isoquinolin-1-yl]butanoic acid.",train,0,1
"2-bromoethoxy-tert-butyl-dimethylsilane and 4-(trifluoromethoxy)phenol react together in the presence of hexane, n,n-diethylethanamine, ethyl acetate, n,n-dimethylformamide, fluorane, carbonate, cesium(1+) to produce 2-[4-(trifluoromethoxy)phenoxy]ethanol.",train,0,1
"Ethyl 2-[3-(2,6-difluorophenoxy)-5-oxo-2h-pyrrol-1-yl]-3-(1-fluorocyclopentyl)propanoate reacts in the presence of oxolane, oxidane, lithium(1+), hydroxide to produce 2-[3-(2,6-difluorophenoxy)-5-oxo-2h-pyrrol-1-yl]-3-(1-fluorocyclopentyl)propanoic acid.",train,0,1
"Tert-butyl n-[(5s)-6-[[(2s)-1,1-diethoxypropan-2-yl]-(quinolin-8-ylmethyl)amino]-5-(9h-fluoren-9-ylmethylamino)-6-oxohexyl]carbamate reacts in the presence of piperidine, ethyl acetate, methanol, dichloromethane to produce tert-butyl n-[(5s)-5-amino-6-[[(2s)-1,1-diethoxypropan-2-yl]-(quinolin-8-ylmethyl)amino]-6-oxohexyl]carbamate.",train,0,1
"Pyrrolidine and prop-2-enoyl chloride react together in the presence of n,n-diethylethanamine, dichloromethane, oxidane to produce 1-pyrrolidin-1-ylprop-2-en-1-one.",train,1,0
